Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
105,130,2,None,Équipée,None,None,None,2,Excellent état,None,None,1,None,None,Oui,None,Oui,None,None,None,None,None,None,8583836,for sale,house,house,7640,150000,as new
82,70,2,None,None,None,None,None,2,Excellent état,None,None,None,None,None,Oui,None,Oui,None,None,Oui,1,None,None,9260032,for sale,house,house,7640,130000,as new
175,170,4,None,None,None,None,None,2,Bon,None,None,1,None,None,Oui,None,Oui,None,None,Oui,None,None,None,9013086,for sale,house,house,7640,140000,good
177,1709,3,Non,Équipée,None,Oui,None,4,None,None,None,1,None,None,None,Oui,Oui,None,None,Oui,None,None,1992,9288602,for sale,house,house,7640,349000,None
None,310,4,None,Équipée,None,None,None,None,À rafraîchir,None,None,1,None,None,Oui,None,Oui,None,None,Oui,None,None,None,9130166,for sale,house,house,7640,150000,to be done up
97,125,2,None,Semi-équipée,None,None,None,3,À rafraîchir,None,None,1,1,None,None,None,None,None,None,None,1,None,None,9278656,for sale,house,house,7640,105000,to be done up
250,2152,4,Non,Équipée,None,None,None,3,None,None,None,2,2,None,None,None,None,None,4,None,None,None,None,9302175,for sale,house,house,7640,300000,None
None,190,3,Non,None,None,None,None,2,À restaurer,None,None,1,None,None,Oui,None,None,None,None,None,None,None,None,9222892,for sale,house,house,7640,109000,to restore
75,57,2,None,Pas équipée,None,None,None,2,À rénover,None,None,1,None,None,None,None,Oui,None,None,None,None,None,None,8916038,for sale,house,house,7640,45000,to renovate
None,None,5,Non,None,None,None,None,2,None,None,None,1,None,None,Oui,None,None,2,None,None,1,None,None,9219144,for sale,house,house,7640,179000,None
None,None,2,Non,None,None,None,None,2,À restaurer,None,None,1,None,None,Oui,None,None,1,None,None,None,None,None,8925056,for sale,house,house,7640,95000,to restore
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9283541,for sale,house group,house group,7972,185000 - 185000,None
170,780,2,None,Équipée,502,None,16,4,Bon,1,None,None,1,None,None,None,None,2,3,Oui,1,Oui,1960,9151833,for sale,house,villa,7972,209000,good
130,390,3,Non,Pas équipée,None,None,None,2,None,None,None,None,None,None,Oui,Oui,None,1,None,None,1,Oui,None,8181390,for sale,house,house,7972,110000,None
150,460,2,Non,Semi-équipée,312,Oui,None,2,À rénover,None,None,1,1,None,Oui,None,None,1,None,Oui,None,None,None,9309902,for sale,house,house,7972,110000,to renovate
116,370,1,Non,Pas équipée,2002,Oui,None,2,À rénover,None,None,1,1,None,Oui,None,None,1,None,None,None,None,None,9302802,for sale,house,house,7972,125000,to renovate
297,3340,7,Non,Hyper équipée,None,None,100,4,Fraîchement rénové,None,None,4,4,None,Oui,Oui,None,1,10,None,None,None,None,8785922,for sale,house,house,7972,499000,just renovated
200,554,4,Non,Équipée,None,None,60,2,Bon,None,None,1,2,None,None,None,None,1,2,None,None,None,2007,8976698,for sale,house,house,7972,299000,good
150,1105,4,None,None,None,Oui,None,None,À rénover,None,None,None,None,None,Oui,Non,None,2,2,None,1,None,None,9187285,for sale,house,house,7972,170000,to renovate
None,286,3,Non,Équipée,None,None,None,3,Excellent état,None,None,1,2,Non,None,Non,Oui,None,None,None,None,None,None,9221711,for sale,house,house,7972,210000,as new
300,9206,4,Non,Équipée,8800,Oui,None,4,À restaurer,None,None,None,3,None,None,Oui,None,2,None,Oui,3,None,None,9263381,for sale,house,farmhouse,7972,350000,to restore
None,841,4,Non,Semi-équipée,600,None,None,4,Excellent état,None,None,1,1,Oui,None,Non,None,1,1,None,None,None,None,9204768,for sale,house,villa,7972,269000,as new
None,340,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9084686,for sale,house,house,7972,25000,None
230,2690,5,Non,Équipée,None,None,None,4,None,None,None,1,None,None,None,None,None,1,None,None,None,None,None,9148565,for sale,house,house,7972,380000,None
162,949,3,Non,Équipée,None,None,20,4,Excellent état,None,None,2,2,None,None,Oui,None,1,3,None,1,None,2000,9118542,for sale,house,house,7387,350000,as new
142,5157,3,None,Semi-équipée,5400,None,50,4,Bon,None,None,1,2,None,None,None,None,1,3,Oui,1,None,None,9250223,for sale,house,country cottage,7387,350000,good
184,2830,3,Non,Équipée,None,None,30,3,Bon,None,None,1,2,None,Oui,None,Oui,1,2,None,1,None,None,9071805,for sale,house,house,7387,350000,good
150,1772,3,Non,Semi-équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,Oui,Non,None,1,5,None,1,Oui,None,9185054,for sale,house,house,7387,220000,as new
95,338,2,Non,Équipée,None,None,None,3,À rénover,None,None,1,None,None,Oui,Non,None,None,None,None,None,None,None,9112125,for sale,house,house,7387,65000,to renovate
129,886,1,Non,Pas équipée,None,None,None,3,À rénover,None,None,None,None,None,Oui,Non,None,None,None,None,None,Oui,None,9118095,for sale,house,house,7387,125000,to renovate
161,2320,3,Non,Pas équipée,None,None,None,4,À rénover,None,None,1,None,None,Oui,Non,None,None,None,None,None,None,None,8833068,for sale,house,house,7387,150000,to renovate
122,320,2,Non,Équipée,None,None,None,3,Bon,None,None,1,None,None,Oui,Non,None,None,None,None,None,None,None,9239683,for sale,house,house,7387,160000,good
106,5000,3,Non,Équipée,None,Oui,None,4,Bon,None,None,1,None,None,Oui,Non,None,1,2,None,None,Oui,None,9041255,for sale,house,house,7387,260000,good
None,429,3,Non,Pas équipée,1,None,None,2,None,None,None,1,None,None,Oui,Oui,None,None,None,None,None,None,None,9080337,for sale,house,house,7387,75000,None
None,None,4,None,None,None,Oui,None,None,None,None,None,1,1,Non,None,Non,None,2,1,Oui,None,Oui,None,9137090,for sale,house,house,7387,325000,None
225,1308,4,Non,None,None,Oui,None,3,Bon,None,None,None,2,None,Oui,None,None,None,10,None,None,None,None,9185060,for sale,house,house,7387,250000,good
None,None,4,None,Équipée,None,Oui,None,3,Bon,None,None,None,1,None,Oui,None,Oui,None,None,Oui,1,None,None,8783428,for sale,house,house,7387,165000,good
300,10275,3,Non,None,10175,Oui,None,4,None,None,None,None,None,None,Oui,None,Oui,None,2,None,None,None,2018,8958398,for sale,house,house,7387,200000,None
None,None,1,None,None,None,None,None,None,À rénover,None,None,None,1,None,Oui,None,Oui,None,None,None,None,None,None,9271963,for sale,house,house,7387,90000,to renovate
None,None,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8594025,for sale,house,house,7387,60000,None
150,681,4,Non,Équipée,681,None,30,3,Bon,None,None,2,2,Non,Oui,Non,None,1,1,None,None,None,1973,9302113,for sale,house,house,6900,279000,good
191,234,3,None,Américaine équipée,152,None,15,2,Excellent état,None,None,1,2,None,None,None,None,1,1,None,1,None,2018,9282908,for sale,house,town house,6900,389000,as new
105,1244,3,Non,Équipée,1244,None,15,4,Bon,None,None,1,1,Non,Oui,Non,None,1,1,None,None,None,None,9307693,for sale,house,house,6900,259000,good
170,2700,5,Non,Hyper équipée,None,Oui,None,4,Excellent état,1,None,None,2,None,Oui,Oui,None,1,4,None,1,None,1963,9247728,for sale,house,villa,6900,595000,as new
241,399,4,Non,Américaine hyper-équipée,283,None,24,3,Excellent état,None,None,1,2,None,None,None,None,1,2,Oui,1,None,2018,9309448,for sale,house,town house,6900,449000,as new
124,125,3,Non,Pas équipée,125,None,30,2,Bon,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,9245591,for sale,house,house,6900,85000,good
178,794,4,Non,Américaine équipée,794,None,30,3,Bon,None,None,1,2,Non,Oui,Non,None,1,1,None,None,None,None,9223239,for sale,house,house,6900,239000,good
187,819,4,Non,Équipée,819,None,40,4,Bon,None,None,1,2,Non,None,Non,None,None,6,None,None,None,None,9108397,for sale,house,house,6900,335000,good
120,933,3,Non,Équipée,933,None,20,3,Bon,None,None,1,1,Non,Oui,Non,None,3,2,None,None,None,None,9234843,for sale,house,house,6900,179000,good
70,40,1,Non,Équipée,None,None,None,2,Bon,None,None,1,1,Non,Oui,Non,None,1,None,None,None,None,None,9234873,for sale,house,house,6900,130000,good
210,474,5,Non,Américaine équipée,474,None,20,4,Bon,None,None,2,2,Non,Oui,Non,None,1,4,None,None,None,None,9108396,for sale,house,house,6900,345000,good
181,500,3,Non,Équipée,500,None,60,4,Bon,None,None,1,1,Non,Oui,Non,None,None,2,None,None,None,None,9282967,for sale,house,house,6900,239000,good
150,400,3,Non,Semi-équipée,None,None,None,3,None,None,None,1,2,None,None,None,None,None,2,None,1,None,None,9257891,for sale,house,house,6900,295000,None
150,400,3,Non,Semi-équipée,None,None,None,3,None,None,None,1,2,None,None,None,None,None,2,None,1,None,None,9251339,for sale,house,apartment block,6900,295000,None
190,978,4,Non,Équipée,None,None,40,None,Bon,None,None,None,2,Non,Oui,None,None,None,None,None,None,None,None,9299387,for sale,house,villa,6900,275000,good
200,1348,4,Non,Équipée,None,None,200,None,À rafraîchir,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9272055,for sale,house,villa,6900,248000,to be done up
450,170,5,Non,Hyper équipée,None,None,None,None,Excellent état,None,None,None,5,Non,Oui,None,None,None,None,None,None,None,None,8769977,for sale,house,house,6900,525000,as new
1200,2800,20,Non,Hyper équipée,None,Oui,None,None,Excellent état,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9148063,for sale,house,house,6900,850000,as new
400,352,4,Non,Hyper équipée,None,None,20,None,Excellent état,None,None,None,2,Non,None,None,None,None,None,None,None,None,None,9293831,for sale,house,house,6900,389000,as new
470,None,1,None,None,None,None,None,4,Excellent état,None,None,None,None,None,None,None,Oui,None,None,None,None,None,1993,8694874,for sale,house,house,6900,395000,as new
210,10319,2,Non,None,None,Oui,None,4,À rafraîchir,2,None,1,2,None,None,Oui,None,None,2,Oui,None,None,None,9253771,for sale,house,house,6900,650000,to be done up
1000,790,7,Non,Américaine hyper-équipée,790,None,20,4,Excellent état,None,None,4,5,Non,None,Non,None,None,15,None,None,None,2000,8817071,for sale,house,house,6900,985000,as new
None,317,1,None,Pas équipée,None,None,None,4,None,None,None,None,None,None,None,None,Oui,None,None,None,None,None,None,9196932,for sale,house,house,6900,35000,None
155,1140,3,None,Équipée,None,Oui,None,4,Bon,None,None,1,1,None,Oui,None,None,1,4,None,None,None,1918,9269370,for sale,house,house,6900,175000,good
249,1084,4,None,Semi-équipée,None,None,None,4,À rénover,1,None,1,2,None,Oui,Oui,None,3,4,None,None,None,1918,9271251,for sale,house,house,6900,175000,to renovate
144,850,3,Non,Pas équipée,None,None,None,3,Bon,None,None,1,None,None,None,None,None,None,None,None,None,None,2019,9181521,for sale,house,house,6900,291200,good
None,390,2,Non,Semi-équipée,None,None,None,3,À rénover,None,None,2,None,None,None,Oui,Oui,None,None,Oui,None,None,1949,9233069,for sale,house,mixed use building,6900,299000,to renovate
None,75,3,Non,None,None,None,None,2,None,None,None,1,None,None,None,None,None,None,None,Oui,None,None,1816,9201148,for sale,house,house,6900,185000,None
186,1365,6,Non,Équipée,None,None,50,4,Excellent état,None,None,1,None,None,Oui,Oui,None,1,None,None,None,None,1974,9066109,for sale,house,house,6900,350000,as new
7531,7531,None,Non,None,None,None,None,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9209135,for sale,house,house,6900,360000,None
285,1000,9,Oui,Équipée,None,Oui,None,4,Bon,1,None,1,4,None,None,None,None,None,10,Oui,8,None,None,9104521,for sale,house,manor house,6900,495000,good
277,1844,4,Non,Équipée,1432,Oui,None,4,None,None,None,2,3,None,Oui,Oui,None,2,1,None,None,None,None,9197943,for sale,house,house,6900,400000,None
160,1370,3,Non,Semi-équipée,None,None,32,None,À rafraîchir,None,None,None,1,Non,Oui,None,None,None,None,None,None,None,None,9220208,for sale,house,house,6900,245000,to be done up
156,210,3,None,None,None,None,138,3,None,None,None,None,3,None,Oui,None,None,None,None,None,3,None,1919,9253755,for sale,house,house,6900,200000,None
219,None,5,Non,None,None,None,None,3,À rafraîchir,None,None,2,None,None,Oui,None,None,None,None,None,None,None,None,9230601,for sale,house,house,6900,210000,to be done up
400,1118,4,Non,Équipée,None,Oui,None,4,Bon,1,None,3,None,None,Oui,Oui,None,6,2,Oui,None,None,None,9173194,for sale,house,house,6900,345000,good
373,220,4,None,Équipée,None,None,None,2,None,None,None,4,6,None,Oui,None,None,None,None,None,None,None,None,9168399,for sale,house,apartment block,6900,565000,None
None,65,4,None,Pas équipée,None,None,None,2,À rénover,None,None,None,None,None,Oui,None,None,None,None,None,None,None,None,8281139,for sale,house,house,6900,135000,to renovate
150,523,3,None,Semi-équipée,None,None,None,4,À rafraîchir,None,None,None,None,None,None,Oui,None,None,None,None,None,Oui,None,8765199,for sale,house,house,6900,165000,to be done up
274,820,6,None,Équipée,None,None,None,4,None,None,None,2,2,None,Oui,None,None,None,None,None,None,None,None,9197100,for sale,house,house,6900,425000,None
225,840,3,None,None,None,None,None,4,None,None,None,1,1,None,None,None,Oui,None,None,None,1,None,None,9291282,for sale,house,house,6900,85000,None
None,30,2,None,Pas équipée,None,None,None,2,Bon,None,None,None,None,None,Oui,None,None,None,None,None,None,None,None,8281129,for sale,house,house,6900,185000,good
166,936,3,Non,Semi-équipée,600,Oui,None,4,À rénover,None,None,1,2,None,Oui,Oui,None,1,2,None,None,None,1953,9164416,for sale,house,house,9111,385000,to renovate
180,None,5,Non,Équipée,None,None,15,2,None,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9275805,for sale,house,house,9111,390000,None
None,228,3,None,Équipée,None,Oui,None,2,None,None,None,1,1,None,Oui,None,Oui,None,None,None,None,None,1952,9285276,for sale,house,house,9111,180000,None
210,970,5,None,None,None,Oui,None,None,Excellent état,None,None,2,3,Non,None,Non,Oui,2,2,None,None,None,1989,9276189,for sale,house,house,9111,585000,as new
228,755,4,Non,Semi-équipée,493,None,25,3,Bon,1,None,1,1,None,None,Oui,None,1,1,None,None,None,1987,9299480,for sale,house,house,9111,449000,good
356,913,3,Non,Équipée,None,Oui,None,4,None,None,None,1,1,None,None,None,None,1,1,None,None,None,1970,9303217,for sale,house,house,9111,380000,None
110,125,3,None,Américaine semi-équipée,56,None,None,2,À rafraîchir,None,None,1,1,None,None,None,None,None,1,None,1,None,1930,9146360,for sale,house,house,9111,217500,to be done up
308,2307,4,Non,None,None,None,None,4,Bon,1,None,2,None,None,Oui,Oui,Oui,3,None,None,None,None,1956,9238924,for sale,house,villa,9111,649000,good
367,1760,4,Non,Équipée,None,Oui,None,4,Excellent état,None,None,2,3,None,None,Non,None,1,None,None,None,None,1985,9209515,for sale,house,villa,9111,619000,as new
200,24900,4,None,None,None,None,None,None,Bon,None,None,2,None,Non,None,Non,Oui,2,None,Oui,None,Oui,1980,9043181,for sale,house,house,9111,1550000,good
122,None,2,Non,None,None,None,20,2,None,None,None,1,1,None,None,None,None,None,None,None,None,None,1951,9317095,for sale,house,house,9111,247000,None
267,16192,3,Non,Équipée,None,None,None,4,Bon,None,None,2,2,None,Oui,Oui,Oui,1,None,Oui,None,None,1952,9269293,for sale,house,house,9111,995000,good
None,None,3,None,None,None,None,None,None,Bon,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9227333,for sale,house,house,9111,350000,good
380,3950,3,None,None,None,None,None,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1989,9023810,for sale,house,exceptional property,9111,1050000,None
400,160,6,None,Semi-équipée,300,Oui,None,2,À rafraîchir,None,None,2,3,None,Oui,None,None,1,None,Oui,None,None,1931,9305919,for sale,house,house,4500,290000,to be done up
185,187,4,None,Pas équipée,None,None,20,3,Bon,None,None,1,2,None,Oui,Oui,None,1,None,None,None,None,1953,9305902,for sale,house,house,4500,375000,good
100,489,2,None,Semi-équipée,None,None,None,4,Excellent état,None,None,None,1,None,None,None,None,None,None,None,1,None,2019,9210288,for sale,house,house,4500,195000,as new
100,489,2,None,Semi-équipée,None,None,None,4,Excellent état,None,None,None,1,None,None,None,None,None,None,None,1,None,2019,9210285,for sale,house,bungalow,4500,195000,as new
136,1842,4,None,Semi-équipée,1650,None,16,4,À restaurer,None,None,1,2,None,None,None,None,1,1,None,None,None,1899,9219685,for sale,house,house,4500,185000,to restore
322,492,3,Non,Semi-équipée,400,Oui,None,3,Bon,None,None,1,3,None,None,Oui,None,None,None,None,1,None,1920,9113487,for sale,house,mixed use building,4500,289000,good
400,603,5,Non,Hyper équipée,366,Oui,None,4,Excellent état,None,None,3,4,None,None,None,None,2,None,Oui,2,None,1950,9273914,for sale,house,apartment block,4500,395000,as new
400,603,5,Non,Hyper équipée,366,Oui,None,4,Excellent état,None,None,3,4,None,None,None,None,2,None,Oui,2,None,1950,9273913,for sale,house,exceptional property,4500,395000,as new
320,888,4,None,Équipée,775,None,40,4,À rafraîchir,1,None,None,3,None,Oui,None,None,None,None,None,2,None,1800,8963279,for sale,house,house,4500,420000,to be done up
127,85,3,Non,Semi-équipée,None,None,15,2,Bon,None,None,2,2,None,None,None,None,None,None,Oui,2,None,1874,9292903,for sale,house,house,4500,169000,good
97,258,2,None,Équipée,None,Oui,None,2,Bon,None,None,1,2,None,None,None,None,1,None,None,None,None,2013,9245526,for sale,house,house,4500,195000,good
177,1100,5,Non,Américaine équipée,1000,Oui,None,3,À rafraîchir,None,None,1,2,None,None,Oui,None,1,1,Oui,1,None,1920,9268644,for sale,house,mansion,4500,249000,to be done up
175,770,3,Non,Équipée,700,None,20,4,Bon,None,None,1,2,None,None,Oui,None,1,3,None,None,None,1993,9282163,for sale,house,house,4500,259000,good
160,333,4,None,Équipée,None,Oui,None,3,Bon,None,None,None,2,None,Oui,None,None,1,None,None,1,None,1995,9270033,for sale,house,house,4500,280000,good
330,230,2,None,Semi-équipée,None,None,None,2,Excellent état,None,None,1,3,None,None,None,None,None,None,None,None,None,1900,9262300,for sale,house,house,4500,340000,as new
220,1405,4,None,Équipée,None,Oui,None,4,Bon,None,None,1,2,None,Oui,None,None,1,None,None,None,None,1988,9279472,for sale,house,house,4500,360000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7110364,for sale,house group,house group,4500,205000 - 237500,None
78,36,1,Non,Semi-équipée,None,None,None,2,Excellent état,None,None,1,1,None,None,None,None,None,None,None,1,None,1990,9217452,for sale,house,apartment block,4500,215000,as new
78,36,1,Non,Semi-équipée,None,None,None,2,Excellent état,None,None,1,1,None,None,None,None,None,None,None,1,None,1990,9217451,for sale,house,house,4500,215000,as new
78,36,1,Non,Semi-équipée,None,None,None,2,Excellent état,None,None,1,1,None,None,None,None,None,None,None,1,None,1990,9217450,for sale,house,mixed use building,4500,215000,as new
417,940,6,Non,Hyper équipée,517,Oui,None,3,Excellent état,None,None,2,4,None,None,Oui,None,None,3,Oui,1,None,1880,9252703,for sale,house,house,4500,525000,as new
417,940,6,Non,Hyper équipée,517,Oui,None,3,Excellent état,None,None,2,4,None,None,Oui,None,None,3,Oui,1,None,1880,9252701,for sale,house,mansion,4500,525000,as new
417,940,6,Non,Hyper équipée,517,None,20,3,Excellent état,None,None,2,4,None,None,Oui,None,None,3,Oui,1,None,1880,9252700,for sale,house,house,4500,525000,as new
110,191,2,Non,Semi-équipée,150,None,15,2,À rafraîchir,None,None,1,1,None,None,Oui,None,None,None,Oui,None,None,None,9240367,for sale,house,house,4500,135000,to be done up
115,59,2,Non,Pas équipée,None,None,None,2,Bon,None,None,1,1,None,Oui,None,None,None,None,None,1,None,None,8925677,for sale,house,house,4500,159000,good
115,59,2,Non,Pas équipée,None,None,None,2,Bon,None,None,1,1,None,Oui,None,None,None,None,None,1,None,None,8925676,for sale,house,mixed use building,4500,159000,good
125,1144,3,None,Équipée,600,None,30,4,Bon,None,None,1,1,None,None,None,None,1,3,None,None,None,1973,9094464,for sale,house,house,4500,265000,good
220,800,4,None,Équipée,None,Oui,None,4,Bon,None,None,1,2,None,Oui,None,None,1,None,None,None,None,1988,9283347,for sale,house,house,4500,325000,good
228,1002,4,Oui,Équipée,500,None,38,4,Bon,None,None,None,2,None,None,Oui,None,1,3,None,1,None,1993,9258769,for sale,house,house,4500,349000,good
110,None,3,None,Semi-équipée,None,Oui,None,2,Bon,None,None,3,3,None,Oui,None,None,None,None,None,None,None,None,9316994,for sale,house,house,4500,165000,good
185,90,4,Non,Semi-équipée,None,None,None,2,À rafraîchir,None,None,3,4,None,Oui,None,None,None,None,None,None,None,None,9306418,for sale,house,apartment block,4500,259000,to be done up
490,245,3,None,Équipée,None,None,None,2,À rénover,None,None,1,2,None,Oui,None,Oui,None,None,Oui,None,None,None,9301702,for sale,house,town house,4500,125000,to renovate
95,380,3,None,Semi-équipée,200,None,15,3,À rafraîchir,None,None,1,2,None,Oui,None,None,1,1,None,None,None,None,9187899,for sale,house,house,4500,149000,to be done up
115,127,2,None,Semi-équipée,None,None,None,2,À rafraîchir,None,None,2,2,None,None,None,None,6,None,None,None,None,None,9269476,for sale,house,house,4500,185000,to be done up
220,292,5,None,Équipée,None,None,50,3,À rafraîchir,None,None,None,3,None,Oui,None,None,None,None,None,3,None,None,9191948,for sale,house,house,4500,250000,to be done up
150,1237,3,None,Équipée,1100,None,30,4,Excellent état,None,None,1,2,None,Oui,Oui,None,1,None,None,1,None,None,9197892,for sale,house,house,4500,325000,as new
152,1429,3,Oui,Équipée,None,Oui,None,4,Excellent état,None,None,1,1,None,None,None,None,1,4,Oui,None,None,1974,9163786,for sale,house,house,4500,380000,as new
175,3912,2,None,Équipée,3750,None,60,4,Excellent état,1,None,1,1,None,Oui,Oui,None,2,None,None,1,None,1966,9245729,for sale,house,villa,4500,475000,as new
300,2472,5,None,Équipée,2200,None,70,4,Excellent état,None,None,3,3,None,None,None,None,2,None,None,None,None,1970,9026963,for sale,house,villa,4500,600000,as new
260,668,4,None,Équipée,None,Oui,None,4,None,None,None,2,3,None,None,None,None,1,None,None,None,None,2021,9299208,for sale,house,villa,4500,425000,None
115,140,3,Non,Pas équipée,65,Oui,None,2,À rénover,None,None,1,None,None,Oui,None,None,None,None,None,None,None,None,9305652,for sale,house,house,4500,109000,to renovate
198,518,4,Non,Équipée,None,None,None,3,Bon,None,None,1,2,None,Oui,Oui,None,2,2,None,None,None,2012,9287888,for sale,house,house,4500,349000,good
103,180,2,Non,Équipée,106,None,30,2,Bon,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9258768,for sale,house,house,4500,135000,good
